ts,tid,pid,cat,ph,bp,name,id
6928969433933.983,4097251,4097061,ac2g,f,e,ac2g,6879
6928969433936.596,4097251,4097061,ac2g,f,e,ac2g,6880
6928969433937.722,4097251,4097061,ac2g,f,e,ac2g,6881
6928969433938.83,4097251,4097061,ac2g,f,e,ac2g,6882
6928969433966.012,4097251,4097061,ac2g,f,e,ac2g,6890
6928969433979.89,7,0,ac2g,f,e,ac2g,6891
6928969433969.153,4097251,4097061,ac2g,s,,ac2g,6891
6928969434106.525,4097251,4097061,ac2g,f,e,ac2g,6915
6928969434108.699,4097251,4097061,ac2g,f,e,ac2g,6916
6928969434109.82,4097251,4097061,ac2g,f,e,ac2g,6917
6928969434110.992,4097251,4097061,ac2g,f,e,ac2g,6918
6928969434254.757,4097251,4097061,ac2g,f,e,ac2g,6920
6928969434263.269,4097251,4097061,ac2g,f,e,ac2g,6921
6928969434269.293,4097251,4097061,ac2g,f,e,ac2g,6922
6928969434275.13,4097251,4097061,ac2g,f,e,ac2g,6923
6928969434280.889,4097251,4097061,ac2g,f,e,ac2g,6924
6928969434286.677,4097251,4097061,ac2g,f,e,ac2g,6925
6928969434292.516,4097251,4097061,ac2g,f,e,ac2g,6926
6928969434298.596,4097251,4097061,ac2g,f,e,ac2g,6927
6928969434304.707,4097251,4097061,ac2g,f,e,ac2g,6928
6928969434310.455,4097251,4097061,ac2g,f,e,ac2g,6929
6928969434315.996,4097251,4097061,ac2g,f,e,ac2g,6930
6928969434321.804,4097251,4097061,ac2g,f,e,ac2g,6931
6928969434371.145,4097251,4097061,ac2g,f,e,ac2g,6932
6928969434377.935,4097251,4097061,ac2g,f,e,ac2g,6933
6928969434383.173,4097251,4097061,ac2g,f,e,ac2g,6934
6928969434387.215,4097251,4097061,ac2g,f,e,ac2g,6935
6928969434391.09,4097251,4097061,ac2g,f,e,ac2g,6936
6928969434394.869,4097251,4097061,ac2g,f,e,ac2g,6937
6928969434398.788,4097251,4097061,ac2g,f,e,ac2g,6938
6928969434402.616,4097251,4097061,ac2g,f,e,ac2g,6939
6928969434406.449,4097251,4097061,ac2g,f,e,ac2g,6940
6928969434410.14,4097251,4097061,ac2g,f,e,ac2g,6941
6928969434413.979,4097251,4097061,ac2g,f,e,ac2g,6942
6928969434417.895,4097251,4097061,ac2g,f,e,ac2g,6943
6928969434444.366,4097251,4097061,ac2g,f,e,ac2g,6944
6928969434448.028,4097251,4097061,ac2g,f,e,ac2g,6945
6928969434451.815,4097251,4097061,ac2g,f,e,ac2g,6946
6928969434455.287,4097251,4097061,ac2g,f,e,ac2g,6947
6928969434458.78,4097251,4097061,ac2g,f,e,ac2g,6948
6928969434462.24,4097251,4097061,ac2g,f,e,ac2g,6949
6928969434465.606,4097251,4097061,ac2g,f,e,ac2g,6950
6928969434468.927,4097251,4097061,ac2g,f,e,ac2g,6951
6928969434472.262,4097251,4097061,ac2g,f,e,ac2g,6952
6928969434475.46,4097251,4097061,ac2g,f,e,ac2g,6953
6928969434478.691,4097251,4097061,ac2g,f,e,ac2g,6954
6928969434481.848,4097251,4097061,ac2g,f,e,ac2g,6955
6928969434503.99,4097251,4097061,ac2g,f,e,ac2g,6956
6928969434507.733,4097251,4097061,ac2g,f,e,ac2g,6957
6928969434511.251,4097251,4097061,ac2g,f,e,ac2g,6958
6928969434514.71,4097251,4097061,ac2g,f,e,ac2g,6959
6928969434518.044,4097251,4097061,ac2g,f,e,ac2g,6960
6928969434521.695,4097251,4097061,ac2g,f,e,ac2g,6961
6928969434525.038,4097251,4097061,ac2g,f,e,ac2g,6962
6928969434528.299,4097251,4097061,ac2g,f,e,ac2g,6963
6928969434531.538,4097251,4097061,ac2g,f,e,ac2g,6964
6928969434534.932,4097251,4097061,ac2g,f,e,ac2g,6965
6928969434538.422,4097251,4097061,ac2g,f,e,ac2g,6966
6928969434541.51,4097251,4097061,ac2g,f,e,ac2g,6967
6928969434573.786,4097251,4097061,ac2g,f,e,ac2g,6968
6928969434577.816,4097251,4097061,ac2g,f,e,ac2g,6969
6928969434581.723,4097251,4097061,ac2g,f,e,ac2g,6970
6928969434585.443,4097251,4097061,ac2g,f,e,ac2g,6971
6928969434589.286,4097251,4097061,ac2g,f,e,ac2g,6972
6928969434593.104,4097251,4097061,ac2g,f,e,ac2g,6973
6928969434596.948,4097251,4097061,ac2g,f,e,ac2g,6974
6928969434600.742,4097251,4097061,ac2g,f,e,ac2g,6975
6928969434604.68,4097251,4097061,ac2g,f,e,ac2g,6976
6928969434608.656,4097251,4097061,ac2g,f,e,ac2g,6977
6928969434612.621,4097251,4097061,ac2g,f,e,ac2g,6978
6928969434616.582,4097251,4097061,ac2g,f,e,ac2g,6979
6928969434640.913,4097251,4097061,ac2g,f,e,ac2g,6980
6928969434644.537,4097251,4097061,ac2g,f,e,ac2g,6981
6928969434647.694,4097251,4097061,ac2g,f,e,ac2g,6982
6928969434650.899,4097251,4097061,ac2g,f,e,ac2g,6983
6928969434653.974,4097251,4097061,ac2g,f,e,ac2g,6984
6928969434657.105,4097251,4097061,ac2g,f,e,ac2g,6985
6928969434660.302,4097251,4097061,ac2g,f,e,ac2g,6986
6928969434663.542,4097251,4097061,ac2g,f,e,ac2g,6987
6928969434666.732,4097251,4097061,ac2g,f,e,ac2g,6988
6928969434670.081,4097251,4097061,ac2g,f,e,ac2g,6989
6928969434673.316,4097251,4097061,ac2g,f,e,ac2g,6990
6928969434676.504,4097251,4097061,ac2g,f,e,ac2g,6991
6928969434698.701,4097251,4097061,ac2g,f,e,ac2g,6992
6928969434702.226,4097251,4097061,ac2g,f,e,ac2g,6993
6928969434705.37,4097251,4097061,ac2g,f,e,ac2g,6994
6928969434708.516,4097251,4097061,ac2g,f,e,ac2g,6995
6928969434711.689,4097251,4097061,ac2g,f,e,ac2g,6996
6928969434714.724,4097251,4097061,ac2g,f,e,ac2g,6997
6928969434717.863,4097251,4097061,ac2g,f,e,ac2g,6998
6928969434721.129,4097251,4097061,ac2g,f,e,ac2g,6999
6928969434724.282,4097251,4097061,ac2g,f,e,ac2g,7000
6928969434727.592,4097251,4097061,ac2g,f,e,ac2g,7001
6928969434730.84,4097251,4097061,ac2g,f,e,ac2g,7002
6928969434734.035,4097251,4097061,ac2g,f,e,ac2g,7003
6928969434755.836,4097251,4097061,ac2g,f,e,ac2g,7004
6928969434759.356,4097251,4097061,ac2g,f,e,ac2g,7005
6928969434762.592,4097251,4097061,ac2g,f,e,ac2g,7006
6928969434765.796,4097251,4097061,ac2g,f,e,ac2g,7007
6928969434768.999,4097251,4097061,ac2g,f,e,ac2g,7008
6928969434772.194,4097251,4097061,ac2g,f,e,ac2g,7009
6928969434775.474,4097251,4097061,ac2g,f,e,ac2g,7010
6928969434778.926,4097251,4097061,ac2g,f,e,ac2g,7011
6928969434782.322,4097251,4097061,ac2g,f,e,ac2g,7012
6928969434785.746,4097251,4097061,ac2g,f,e,ac2g,7013
6928969434788.962,4097251,4097061,ac2g,f,e,ac2g,7014
6928969434792.195,4097251,4097061,ac2g,f,e,ac2g,7015
6928969434814.099,4097251,4097061,ac2g,f,e,ac2g,7016
6928969434817.584,4097251,4097061,ac2g,f,e,ac2g,7017
6928969434820.677,4097251,4097061,ac2g,f,e,ac2g,7018
6928969434823.731,4097251,4097061,ac2g,f,e,ac2g,7019
6928969434826.801,4097251,4097061,ac2g,f,e,ac2g,7020
6928969434830.075,4097251,4097061,ac2g,f,e,ac2g,7021
6928969434833.421,4097251,4097061,ac2g,f,e,ac2g,7022
6928969434836.82,4097251,4097061,ac2g,f,e,ac2g,7023
6928969434840.116,4097251,4097061,ac2g,f,e,ac2g,7024
6928969434843.519,4097251,4097061,ac2g,f,e,ac2g,7025
6928969434846.928,4097251,4097061,ac2g,f,e,ac2g,7026
6928969434850.215,4097251,4097061,ac2g,f,e,ac2g,7027
6928969434872.488,4097251,4097061,ac2g,f,e,ac2g,7028
6928969434876.078,4097251,4097061,ac2g,f,e,ac2g,7029
6928969434879.169,4097251,4097061,ac2g,f,e,ac2g,7030
6928969434882.241,4097251,4097061,ac2g,f,e,ac2g,7031
6928969434885.383,4097251,4097061,ac2g,f,e,ac2g,7032
6928969434888.444,4097251,4097061,ac2g,f,e,ac2g,7033
6928969434891.569,4097251,4097061,ac2g,f,e,ac2g,7034
6928969434894.827,4097251,4097061,ac2g,f,e,ac2g,7035
6928969434897.945,4097251,4097061,ac2g,f,e,ac2g,7036
6928969434901.306,4097251,4097061,ac2g,f,e,ac2g,7037
6928969434904.543,4097251,4097061,ac2g,f,e,ac2g,7038
6928969434907.771,4097251,4097061,ac2g,f,e,ac2g,7039
6928969434929.32,4097251,4097061,ac2g,f,e,ac2g,7040
6928969434932.819,4097251,4097061,ac2g,f,e,ac2g,7041
6928969434935.958,4097251,4097061,ac2g,f,e,ac2g,7042
6928969434939.058,4097251,4097061,ac2g,f,e,ac2g,7043
6928969434942.226,4097251,4097061,ac2g,f,e,ac2g,7044
6928969434945.32,4097251,4097061,ac2g,f,e,ac2g,7045
6928969434948.473,4097251,4097061,ac2g,f,e,ac2g,7046
6928969434951.706,4097251,4097061,ac2g,f,e,ac2g,7047
6928969434954.818,4097251,4097061,ac2g,f,e,ac2g,7048
6928969434958.108,4097251,4097061,ac2g,f,e,ac2g,7049
6928969434961.278,4097251,4097061,ac2g,f,e,ac2g,7050
6928969434964.496,4097251,4097061,ac2g,f,e,ac2g,7051
6928969435075.643,4097251,4097061,ac2g,f,e,ac2g,7052
6928969435079.42,4097251,4097061,ac2g,f,e,ac2g,7053
6928969435082.591,4097251,4097061,ac2g,f,e,ac2g,7054
6928969435085.969,4097251,4097061,ac2g,f,e,ac2g,7055
6928969435089.188,4097251,4097061,ac2g,f,e,ac2g,7056
6928969435092.329,4097251,4097061,ac2g,f,e,ac2g,7057
6928969435095.669,4097251,4097061,ac2g,f,e,ac2g,7058
6928969435098.878,4097251,4097061,ac2g,f,e,ac2g,7059
6928969435102.019,4097251,4097061,ac2g,f,e,ac2g,7060
6928969435105.126,4097251,4097061,ac2g,f,e,ac2g,7061
6928969435108.29,4097251,4097061,ac2g,f,e,ac2g,7062
6928969435111.431,4097251,4097061,ac2g,f,e,ac2g,7063
6928969435136.246,4097251,4097061,ac2g,f,e,ac2g,7064
6928969435139.789,4097251,4097061,ac2g,f,e,ac2g,7065
6928969435143.166,4097251,4097061,ac2g,f,e,ac2g,7066
6928969435146.474,4097251,4097061,ac2g,f,e,ac2g,7067
6928969435149.689,4097251,4097061,ac2g,f,e,ac2g,7068
6928969435153.165,4097251,4097061,ac2g,f,e,ac2g,7069
6928969435156.465,4097251,4097061,ac2g,f,e,ac2g,7070
6928969435159.616,4097251,4097061,ac2g,f,e,ac2g,7071
6928969435162.842,4097251,4097061,ac2g,f,e,ac2g,7072
6928969435166.043,4097251,4097061,ac2g,f,e,ac2g,7073
6928969435169.195,4097251,4097061,ac2g,f,e,ac2g,7074
6928969435172.321,4097251,4097061,ac2g,f,e,ac2g,7075
6928969435297.311,4097251,4097061,ac2g,f,e,ac2g,7077
6928969435301.345,4097251,4097061,ac2g,f,e,ac2g,7078
6928969435304.654,4097251,4097061,ac2g,f,e,ac2g,7079
6928969435307.976,4097251,4097061,ac2g,f,e,ac2g,7080
6928969435311.083,4097251,4097061,ac2g,f,e,ac2g,7081
6928969435314.558,4097251,4097061,ac2g,f,e,ac2g,7082
6928969435317.814,4097251,4097061,ac2g,f,e,ac2g,7083
6928969435320.969,4097251,4097061,ac2g,f,e,ac2g,7084
6928969435324.32,4097251,4097061,ac2g,f,e,ac2g,7085
6928969435327.577,4097251,4097061,ac2g,f,e,ac2g,7086
6928969435331.231,4097251,4097061,ac2g,f,e,ac2g,7087
6928969435334.508,4097251,4097061,ac2g,f,e,ac2g,7088
6928969435347.926,4097251,4097061,ac2g,f,e,ac2g,7089
6928969435353.685,4097251,4097061,ac2g,f,e,ac2g,7090
6928969435360.919,4097251,4097061,ac2g,f,e,ac2g,7091
6928969435363.296,4097251,4097061,ac2g,f,e,ac2g,7092
6928969435363.73,4097251,4097061,ac2g,f,e,ac2g,7093
6928969435447.76,7,0,ac2g,f,e,ac2g,7096
6928969435420.945,4097251,4097061,ac2g,s,,ac2g,7096
6928969435459.151,7,0,ac2g,f,e,ac2g,7098
6928969435450.582,4097251,4097061,ac2g,s,,ac2g,7098
6928969435460.909,4097251,4097061,ac2g,f,e,ac2g,7100
6928969435462.328,4097251,4097061,ac2g,f,e,ac2g,7101
6928969435471.184,7,0,ac2g,f,e,ac2g,7102
6928969435463.434,4097251,4097061,ac2g,s,,ac2g,7102
6928969435471.282,4097251,4097061,ac2g,f,e,ac2g,7105
6928969435494.8,7,0,ac2g,f,e,ac2g,7106
6928969435474.346,4097251,4097061,ac2g,s,,ac2g,7106
6928969435557.806,4097251,4097061,ac2g,f,e,ac2g,7119
6928969435562.031,4097251,4097061,ac2g,f,e,ac2g,7120
6928969435563.497,4097251,4097061,ac2g,f,e,ac2g,7121
6928969435564.933,4097251,4097061,ac2g,f,e,ac2g,7122
6928969435701.998,4097251,4097061,ac2g,f,e,ac2g,7124
6928969435707.885,4097251,4097061,ac2g,f,e,ac2g,7125
6928969435711.889,4097251,4097061,ac2g,f,e,ac2g,7126
6928969435715.761,4097251,4097061,ac2g,f,e,ac2g,7127
6928969435719.56,4097251,4097061,ac2g,f,e,ac2g,7128
6928969435723.68,4097251,4097061,ac2g,f,e,ac2g,7129
6928969435727.686,4097251,4097061,ac2g,f,e,ac2g,7130
6928969435731.573,4097251,4097061,ac2g,f,e,ac2g,7131
6928969435735.772,4097251,4097061,ac2g,f,e,ac2g,7132
6928969435739.873,4097251,4097061,ac2g,f,e,ac2g,7133
6928969435743.912,4097251,4097061,ac2g,f,e,ac2g,7134
6928969435748.088,4097251,4097061,ac2g,f,e,ac2g,7135
6928969435781.909,4097251,4097061,ac2g,f,e,ac2g,7136
6928969435786.143,4097251,4097061,ac2g,f,e,ac2g,7137
6928969435790.157,4097251,4097061,ac2g,f,e,ac2g,7138
6928969435794.11,4097251,4097061,ac2g,f,e,ac2g,7139
6928969435798.005,4097251,4097061,ac2g,f,e,ac2g,7140
6928969435801.934,4097251,4097061,ac2g,f,e,ac2g,7141
6928969435805.915,4097251,4097061,ac2g,f,e,ac2g,7142
6928969435809.827,4097251,4097061,ac2g,f,e,ac2g,7143
6928969435813.489,4097251,4097061,ac2g,f,e,ac2g,7144
6928969435817.202,4097251,4097061,ac2g,f,e,ac2g,7145
6928969435821.237,4097251,4097061,ac2g,f,e,ac2g,7146
6928969435825.336,4097251,4097061,ac2g,f,e,ac2g,7147
6928969435914.105,4097251,4097061,ac2g,f,e,ac2g,7148
6928969435917.854,4097251,4097061,ac2g,f,e,ac2g,7149
6928969435921.113,4097251,4097061,ac2g,f,e,ac2g,7150
6928969435924.304,4097251,4097061,ac2g,f,e,ac2g,7151
6928969435927.637,4097251,4097061,ac2g,f,e,ac2g,7152
6928969435931.021,4097251,4097061,ac2g,f,e,ac2g,7153
6928969435934.463,4097251,4097061,ac2g,f,e,ac2g,7154
6928969435937.607,4097251,4097061,ac2g,f,e,ac2g,7155
6928969435940.843,4097251,4097061,ac2g,f,e,ac2g,7156
6928969435944.209,4097251,4097061,ac2g,f,e,ac2g,7157
6928969435947.484,4097251,4097061,ac2g,f,e,ac2g,7158
6928969435950.703,4097251,4097061,ac2g,f,e,ac2g,7159
6928969435996.635,4097251,4097061,ac2g,f,e,ac2g,7160
6928969436000.178,4097251,4097061,ac2g,f,e,ac2g,7161
6928969436003.255,4097251,4097061,ac2g,f,e,ac2g,7162
6928969436006.456,4097251,4097061,ac2g,f,e,ac2g,7163
6928969436009.743,4097251,4097061,ac2g,f,e,ac2g,7164
6928969436013.097,4097251,4097061,ac2g,f,e,ac2g,7165
6928969436016.554,4097251,4097061,ac2g,f,e,ac2g,7166
6928969436019.7,4097251,4097061,ac2g,f,e,ac2g,7167
6928969436023.025,4097251,4097061,ac2g,f,e,ac2g,7168
6928969436026.406,4097251,4097061,ac2g,f,e,ac2g,7169
6928969436029.71,4097251,4097061,ac2g,f,e,ac2g,7170
6928969436032.923,4097251,4097061,ac2g,f,e,ac2g,7171
6928969436054.127,4097251,4097061,ac2g,f,e,ac2g,7172
6928969436057.608,4097251,4097061,ac2g,f,e,ac2g,7173
6928969436060.758,4097251,4097061,ac2g,f,e,ac2g,7174
6928969436063.941,4097251,4097061,ac2g,f,e,ac2g,7175
6928969436067.184,4097251,4097061,ac2g,f,e,ac2g,7176
6928969436070.656,4097251,4097061,ac2g,f,e,ac2g,7177
6928969436074.058,4097251,4097061,ac2g,f,e,ac2g,7178
6928969436077.224,4097251,4097061,ac2g,f,e,ac2g,7179
6928969436080.467,4097251,4097061,ac2g,f,e,ac2g,7180
6928969436083.867,4097251,4097061,ac2g,f,e,ac2g,7181
6928969436087.188,4097251,4097061,ac2g,f,e,ac2g,7182
6928969436090.35,4097251,4097061,ac2g,f,e,ac2g,7183
6928969436193.869,4097251,4097061,ac2g,f,e,ac2g,7184
6928969436197.44,4097251,4097061,ac2g,f,e,ac2g,7185
6928969436200.615,4097251,4097061,ac2g,f,e,ac2g,7186
6928969436203.806,4097251,4097061,ac2g,f,e,ac2g,7187
6928969436207.095,4097251,4097061,ac2g,f,e,ac2g,7188
6928969436210.444,4097251,4097061,ac2g,f,e,ac2g,7189
6928969436213.925,4097251,4097061,ac2g,f,e,ac2g,7190
6928969436217.089,4097251,4097061,ac2g,f,e,ac2g,7191
6928969436220.398,4097251,4097061,ac2g,f,e,ac2g,7192
6928969436223.776,4097251,4097061,ac2g,f,e,ac2g,7193
6928969436227.058,4097251,4097061,ac2g,f,e,ac2g,7194
6928969436230.241,4097251,4097061,ac2g,f,e,ac2g,7195
6928969436252.467,4097251,4097061,ac2g,f,e,ac2g,7196
6928969436256.04,4097251,4097061,ac2g,f,e,ac2g,7197
6928969436259.207,4097251,4097061,ac2g,f,e,ac2g,7198
6928969436262.442,4097251,4097061,ac2g,f,e,ac2g,7199
6928969436265.778,4097251,4097061,ac2g,f,e,ac2g,7200
6928969436268.989,4097251,4097061,ac2g,f,e,ac2g,7201
6928969436272.236,4097251,4097061,ac2g,f,e,ac2g,7202
6928969436275.407,4097251,4097061,ac2g,f,e,ac2g,7203
6928969436278.588,4097251,4097061,ac2g,f,e,ac2g,7204
6928969436281.782,4097251,4097061,ac2g,f,e,ac2g,7205
6928969436284.987,4097251,4097061,ac2g,f,e,ac2g,7206
6928969436288.24,4097251,4097061,ac2g,f,e,ac2g,7207
6928969436618.822,4097251,4097061,ac2g,f,e,ac2g,7208
6928969436623.457,4097251,4097061,ac2g,f,e,ac2g,7209
6928969436626.688,4097251,4097061,ac2g,f,e,ac2g,7210
6928969436630.004,4097251,4097061,ac2g,f,e,ac2g,7211
6928969436633.466,4097251,4097061,ac2g,f,e,ac2g,7212
6928969436636.958,4097251,4097061,ac2g,f,e,ac2g,7213
6928969436640.213,4097251,4097061,ac2g,f,e,ac2g,7214
6928969436643.38,4097251,4097061,ac2g,f,e,ac2g,7215
6928969436646.645,4097251,4097061,ac2g,f,e,ac2g,7216
6928969436649.823,4097251,4097061,ac2g,f,e,ac2g,7217
6928969436653.122,4097251,4097061,ac2g,f,e,ac2g,7218
6928969436656.307,4097251,4097061,ac2g,f,e,ac2g,7219
6928969436671.19,4097251,4097061,ac2g,f,e,ac2g,7220
6928969436677.189,4097251,4097061,ac2g,f,e,ac2g,7221
6928969436686.086,4097251,4097061,ac2g,f,e,ac2g,7222
6928969436797.892,4097251,4097061,ac2g,f,e,ac2g,7223
6928969436798.487,4097251,4097061,ac2g,f,e,ac2g,7224
6928969436882.509,7,0,ac2g,f,e,ac2g,7227
6928969436860.945,4097251,4097061,ac2g,s,,ac2g,7227
6928969436892.781,7,0,ac2g,f,e,ac2g,7229
6928969436885.015,4097251,4097061,ac2g,s,,ac2g,7229
6928969436897.162,4097251,4097061,ac2g,f,e,ac2g,7231
6928969436898.481,4097251,4097061,ac2g,f,e,ac2g,7232
6928969436909.069,7,0,ac2g,f,e,ac2g,7233
6928969436899.886,4097251,4097061,ac2g,s,,ac2g,7233
6928969436950.67,7,0,ac2g,f,e,ac2g,7236
6928969436916.103,4097251,4097061,ac2g,s,,ac2g,7236
6928969436954.967,4097251,4097061,ac2g,f,e,ac2g,7239
6928969436966.669,7,0,ac2g,f,e,ac2g,7240
6928969436958.391,4097251,4097061,ac2g,s,,ac2g,7240
6928969437092.365,7,0,ac2g,f,e,ac2g,7249
6928969437080.989,4097251,4097061,ac2g,s,,ac2g,7249
6928969437206.765,7,0,ac2g,f,e,ac2g,7269
6928969437196.408,4097251,4097061,ac2g,s,,ac2g,7269
6928969437304.953,4097251,4097061,ac2g,f,e,ac2g,7305
6928969437309.051,4097251,4097061,ac2g,f,e,ac2g,7306
6928969437310.535,4097251,4097061,ac2g,f,e,ac2g,7307
6928969437311.972,4097251,4097061,ac2g,f,e,ac2g,7308
6928969437340.248,4097251,4097061,ac2g,f,e,ac2g,7316
6928969437354.796,7,0,ac2g,f,e,ac2g,7317
6928969437343.841,4097251,4097061,ac2g,s,,ac2g,7317
6928969437464.64,4097251,4097061,ac2g,f,e,ac2g,7341
6928969437467.036,4097251,4097061,ac2g,f,e,ac2g,7342
6928969437468.207,4097251,4097061,ac2g,f,e,ac2g,7343
6928969437468.998,4097251,4097061,ac2g,f,e,ac2g,7344
6928969437613.41,4097251,4097061,ac2g,f,e,ac2g,7346
6928969437620.911,4097251,4097061,ac2g,f,e,ac2g,7347
6928969437625.024,4097251,4097061,ac2g,f,e,ac2g,7348
6928969437628.855,4097251,4097061,ac2g,f,e,ac2g,7349
6928969437632.842,4097251,4097061,ac2g,f,e,ac2g,7350
6928969437636.68,4097251,4097061,ac2g,f,e,ac2g,7351
6928969437640.6,4097251,4097061,ac2g,f,e,ac2g,7352
6928969437644.732,4097251,4097061,ac2g,f,e,ac2g,7353
6928969437648.68,4097251,4097061,ac2g,f,e,ac2g,7354
6928969437652.844,4097251,4097061,ac2g,f,e,ac2g,7355
6928969437657.044,4097251,4097061,ac2g,f,e,ac2g,7356
6928969437661.19,4097251,4097061,ac2g,f,e,ac2g,7357
6928969437692.867,4097251,4097061,ac2g,f,e,ac2g,7358
6928969437696.593,4097251,4097061,ac2g,f,e,ac2g,7359
6928969437699.917,4097251,4097061,ac2g,f,e,ac2g,7360
6928969437703.22,4097251,4097061,ac2g,f,e,ac2g,7361
6928969437706.529,4097251,4097061,ac2g,f,e,ac2g,7362
6928969437709.764,4097251,4097061,ac2g,f,e,ac2g,7363
6928969437713.079,4097251,4097061,ac2g,f,e,ac2g,7364
6928969437716.439,4097251,4097061,ac2g,f,e,ac2g,7365
6928969437719.741,4097251,4097061,ac2g,f,e,ac2g,7366
6928969437723.241,4097251,4097061,ac2g,f,e,ac2g,7367
6928969437726.679,4097251,4097061,ac2g,f,e,ac2g,7368
6928969437730.131,4097251,4097061,ac2g,f,e,ac2g,7369
6928969437761.183,4097251,4097061,ac2g,f,e,ac2g,7370
6928969437765.401,4097251,4097061,ac2g,f,e,ac2g,7371
6928969437769.418,4097251,4097061,ac2g,f,e,ac2g,7372
6928969437773.262,4097251,4097061,ac2g,f,e,ac2g,7373
6928969437777.182,4097251,4097061,ac2g,f,e,ac2g,7374
6928969437781.195,4097251,4097061,ac2g,f,e,ac2g,7375
6928969437785.331,4097251,4097061,ac2g,f,e,ac2g,7376
6928969437789.618,4097251,4097061,ac2g,f,e,ac2g,7377
6928969437793.411,4097251,4097061,ac2g,f,e,ac2g,7378
6928969437797.267,4097251,4097061,ac2g,f,e,ac2g,7379
6928969437801.357,4097251,4097061,ac2g,f,e,ac2g,7380
6928969437805.2,4097251,4097061,ac2g,f,e,ac2g,7381
6928969437829.687,4097251,4097061,ac2g,f,e,ac2g,7382
6928969437833.35,4097251,4097061,ac2g,f,e,ac2g,7383
6928969437836.648,4097251,4097061,ac2g,f,e,ac2g,7384
6928969437840.082,4097251,4097061,ac2g,f,e,ac2g,7385
6928969437843.43,4097251,4097061,ac2g,f,e,ac2g,7386
6928969437846.857,4097251,4097061,ac2g,f,e,ac2g,7387
6928969437850.21,4097251,4097061,ac2g,f,e,ac2g,7388
6928969437853.574,4097251,4097061,ac2g,f,e,ac2g,7389
6928969437856.855,4097251,4097061,ac2g,f,e,ac2g,7390
6928969437860.277,4097251,4097061,ac2g,f,e,ac2g,7391
6928969437863.655,4097251,4097061,ac2g,f,e,ac2g,7392
6928969437866.943,4097251,4097061,ac2g,f,e,ac2g,7393
6928969437926.877,4097251,4097061,ac2g,f,e,ac2g,7394
6928969437930.645,4097251,4097061,ac2g,f,e,ac2g,7395
6928969437933.991,4097251,4097061,ac2g,f,e,ac2g,7396
6928969437937.223,4097251,4097061,ac2g,f,e,ac2g,7397
6928969437940.371,4097251,4097061,ac2g,f,e,ac2g,7398
6928969437943.918,4097251,4097061,ac2g,f,e,ac2g,7399
6928969437947.404,4097251,4097061,ac2g,f,e,ac2g,7400
6928969437950.585,4097251,4097061,ac2g,f,e,ac2g,7401
6928969437953.804,4097251,4097061,ac2g,f,e,ac2g,7402
6928969437957.065,4097251,4097061,ac2g,f,e,ac2g,7403
6928969437960.316,4097251,4097061,ac2g,f,e,ac2g,7404
6928969437963.519,4097251,4097061,ac2g,f,e,ac2g,7405
6928969437984.824,4097251,4097061,ac2g,f,e,ac2g,7406
6928969437988.674,4097251,4097061,ac2g,f,e,ac2g,7407
6928969437991.904,4097251,4097061,ac2g,f,e,ac2g,7408
6928969437995.098,4097251,4097061,ac2g,f,e,ac2g,7409
6928969437998.221,4097251,4097061,ac2g,f,e,ac2g,7410
6928969438001.353,4097251,4097061,ac2g,f,e,ac2g,7411
6928969438004.498,4097251,4097061,ac2g,f,e,ac2g,7412
6928969438007.748,4097251,4097061,ac2g,f,e,ac2g,7413
6928969438010.94,4097251,4097061,ac2g,f,e,ac2g,7414
6928969438014.241,4097251,4097061,ac2g,f,e,ac2g,7415
6928969438017.452,4097251,4097061,ac2g,f,e,ac2g,7416
6928969438020.723,4097251,4097061,ac2g,f,e,ac2g,7417
6928969438048.611,4097251,4097061,ac2g,f,e,ac2g,7418
6928969438052.665,4097251,4097061,ac2g,f,e,ac2g,7419
6928969438056.47,4097251,4097061,ac2g,f,e,ac2g,7420
6928969438060.207,4097251,4097061,ac2g,f,e,ac2g,7421
6928969438063.928,4097251,4097061,ac2g,f,e,ac2g,7422
6928969438067.723,4097251,4097061,ac2g,f,e,ac2g,7423
6928969438071.446,4097251,4097061,ac2g,f,e,ac2g,7424
6928969438075.237,4097251,4097061,ac2g,f,e,ac2g,7425
6928969438079.016,4097251,4097061,ac2g,f,e,ac2g,7426
6928969438082.737,4097251,4097061,ac2g,f,e,ac2g,7427
6928969438086.592,4097251,4097061,ac2g,f,e,ac2g,7428
6928969438090.404,4097251,4097061,ac2g,f,e,ac2g,7429
6928969438139.592,4097251,4097061,ac2g,f,e,ac2g,7430
6928969438143.17,4097251,4097061,ac2g,f,e,ac2g,7431
6928969438146.652,4097251,4097061,ac2g,f,e,ac2g,7432
6928969438149.994,4097251,4097061,ac2g,f,e,ac2g,7433
6928969438153.39,4097251,4097061,ac2g,f,e,ac2g,7434
6928969438156.639,4097251,4097061,ac2g,f,e,ac2g,7435
6928969438159.917,4097251,4097061,ac2g,f,e,ac2g,7436
6928969438163.179,4097251,4097061,ac2g,f,e,ac2g,7437
6928969438166.396,4097251,4097061,ac2g,f,e,ac2g,7438
6928969438169.804,4097251,4097061,ac2g,f,e,ac2g,7439
6928969438173.243,4097251,4097061,ac2g,f,e,ac2g,7440
6928969438176.632,4097251,4097061,ac2g,f,e,ac2g,7441
6928969438197.29,4097251,4097061,ac2g,f,e,ac2g,7442
